#-0.2076796  1.0002621
#-0.2057743  1.0002380
 -0.2038690  1.0002543
 -0.2019637  1.0003529
 -0.2000584  1.0003945
 -0.1981530  1.0004287
 -0.1962477  1.0004606
 -0.1943424  1.0004904
 -0.1924371  1.0005180
 -0.1905318  1.0005436
 -0.1886265  1.0005671
 -0.1867211  1.0005887
 -0.1848158  1.0006083
 -0.1829105  1.0006261
 -0.1810052  1.0006421
 -0.1790999  1.0006564
 -0.1771946  1.0006690
 -0.1752892  1.0006799
 -0.1733839  1.0006894
 -0.1714786  1.0006974
 -0.1695733  1.0007039
 -0.1676680  1.0007091
 -0.1657626  1.0007130
 -0.1638573  1.0007156
 -0.1619520  1.0007171
 -0.1600467  1.0007174
 -0.1581414  1.0007167
 -0.1562361  1.0007149
 -0.1543307  1.0007122
 -0.1524254  1.0007086
 -0.1505201  1.0007041
 -0.1486148  1.0006988
 -0.1467095  1.0006927
 -0.1448042  1.0006860
 -0.1428988  1.0006785
 -0.1409935  1.0006705
 -0.1390882  1.0006618
 -0.1371829  1.0006526
 -0.1352776  1.0006429
 -0.1333722  1.0006327
 -0.1314669  1.0006221
 -0.1295616  1.0006111
 -0.1276563  1.0005997
 -0.1257510  1.0005880
 -0.1238457  1.0005761
 -0.1219403  1.0005638
 -0.1200350  1.0005513
 -0.1181297  1.0005386
 -0.1162244  1.0005258
 -0.1143191  1.0005128
 -0.1124137  1.0004996
 -0.1105084  1.0004864
 -0.1086031  1.0004730
 -0.1066978  1.0004596
 -0.1047925  1.0004462
 -0.1028872  1.0004328
 -0.1009818  1.0004194
 -0.0990765  1.0004059
 -0.0971712  1.0003926
 -0.0952659  1.0003793
 -0.0933606  1.0003660
 -0.0914553  1.0003529
 -0.0895499  1.0003399
 -0.0876446  1.0003270
 -0.0857393  1.0003142
 -0.0838340  1.0003015
 -0.0819287  1.0002891
 -0.0800233  1.0002767
 -0.0781180  1.0002646
 -0.0762127  1.0002527
 -0.0743074  1.0002409
 -0.0724021  1.0002294
 -0.0704968  1.0002181
 -0.0685914  1.0002070
 -0.0666861  1.0001962
 -0.0647808  1.0001856
 -0.0628755  1.0001752
 -0.0609702  1.0001651
 -0.0590649  1.0001553
 -0.0571595  1.0001457
 -0.0552542  1.0001364
 -0.0533489  1.0001274
 -0.0514436  1.0001187
 -0.0495383  1.0001102
 -0.0476329  1.0001021
 -0.0457276  1.0000942
 -0.0438223  1.0000867
 -0.0419170  1.0000794
 -0.0400117  1.0000724
 -0.0381064  1.0000658
 -0.0362010  1.0000594
 -0.0342957  1.0000534
 -0.0323904  1.0000477
 -0.0304851  1.0000423
 -0.0285798  1.0000372
 -0.0266744  1.0000325
 -0.0247691  1.0000280
 -0.0228638  1.0000239
 -0.0209585  1.0000201
 -0.0190532  1.0000166
 -0.0171479  1.0000135
 -0.0152425  1.0000107
 -0.0133372  1.0000082
 -0.0114319  1.0000061
 -0.0095266  1.0000042
 -0.0076213  1.0000028
 -0.0057160  1.0000017
 -0.0038106  1.0000007
 -0.0019053  1.0000002
   0.	1.
  0.0019053  1.0000002
  0.0038106  1.0000007
  0.0057160  1.0000017
  0.0076213  1.0000028
  0.0095266  1.0000042
  0.0114319  1.0000061
  0.0133372  1.0000082
  0.0152425  1.0000107
  0.0171479  1.0000135
  0.0190532  1.0000166
  0.0209585  1.0000201
  0.0228638  1.0000239
  0.0247691  1.0000280
  0.0266744  1.0000325
  0.0285798  1.0000372
  0.0304851  1.0000423
  0.0323904  1.0000477
  0.0342957  1.0000534
  0.0362010  1.0000594
  0.0381064  1.0000658
  0.0400117  1.0000724
  0.0419170  1.0000794
  0.0438223  1.0000867
  0.0457276  1.0000942
  0.0476329  1.0001021
  0.0495383  1.0001102
  0.0514436  1.0001187
  0.0533489  1.0001274
  0.0552542  1.0001364
  0.0571595  1.0001457
  0.0590649  1.0001553
  0.0609702  1.0001651
  0.0628755  1.0001752
  0.0647808  1.0001856
  0.0666861  1.0001962
  0.0685914  1.0002070
  0.0704968  1.0002181
  0.0724021  1.0002294
  0.0743074  1.0002409
  0.0762127  1.0002527
  0.0781180  1.0002646
  0.0800233  1.0002767
  0.0819287  1.0002891
  0.0838340  1.0003015
  0.0857393  1.0003142
  0.0876446  1.0003270
  0.0895499  1.0003399
  0.0914553  1.0003529
  0.0933606  1.0003660
  0.0952659  1.0003793
  0.0971712  1.0003926
  0.0990765  1.0004059
  0.1009818  1.0004194
  0.1028872  1.0004328
  0.1047925  1.0004462
  0.1066978  1.0004596
  0.1086031  1.0004730
  0.1105084  1.0004864
  0.1124137  1.0004996
  0.1143191  1.0005128
  0.1162244  1.0005258
  0.1181297  1.0005386
  0.1200350  1.0005513
  0.1219403  1.0005638
  0.1238457  1.0005761
  0.1257510  1.0005880
  0.1276563  1.0005997
  0.1295616  1.0006111
  0.1314669  1.0006221
  0.1333722  1.0006327
  0.1352776  1.0006429
  0.1371829  1.0006526
  0.1390882  1.0006618
  0.1409935  1.0006705
  0.1428988  1.0006785
  0.1448042  1.0006860
  0.1467095  1.0006927
  0.1486148  1.0006988
  0.1505201  1.0007041
  0.1524254  1.0007086
  0.1543307  1.0007122
  0.1562361  1.0007149
  0.1581414  1.0007167
  0.1600467  1.0007174
  0.1619520  1.0007171
  0.1638573  1.0007156
  0.1657626  1.0007130
  0.1676680  1.0007091
  0.1695733  1.0007039
  0.1714786  1.0006974
  0.1733839  1.0006894
  0.1752892  1.0006799
  0.1771946  1.0006690
  0.1790999  1.0006564
  0.1810052  1.0006421
  0.1829105  1.0006261
  0.1848158  1.0006083
  0.1867211  1.0005887
  0.1886265  1.0005671
  0.1905318  1.0005436
  0.1924371  1.0005180
  0.1943424  1.0004904
  0.1962477  1.0004606
  0.1981530  1.0004287
  0.2000584  1.0003945
  0.2019637  1.0003529
  0.2038690  1.0002543
# 0.2057743  1.0002380
# 0.2076796  1.0002621
